time,text,url,retweet_count,favorite_count
Fri Oct 08 05:50:20 +0000 2021,"Priyanka Gandhi condemns terror attacks on Kashmiri civilians, urges Centre to take action https://t.co/QAstK1lFxa",https://www.republicworld.com/india-news/politics/priyanka-gandhi-condemns-terror-attacks-on-kashmiri-civilians-urges-centre-to-take-action.html,0,17
Fri Oct 08 05:48:36 +0000 2021,"RBI keeps repo rate unchanged at 4%, avers Indian economy gaining traction in recovery https://t.co/3px46aO6Jq",https://www.republicworld.com/india-news/economy/rbi-keeps-repo-rate-unchanged-at-4-percent-avers-indian-economy-gaining-traction-in-recovery.html,0,15
Fri Oct 08 05:48:31 +0000 2021,"Japan: 5.9 magnitude earthquake in Tokyo leaves over 30 injured, causes train disruption https://t.co/sQEKdcfDGF",https://www.republicworld.com/world-news/rest-of-the-world-news/japan-5-dot-9-magnitude-earthquake-in-tokyo-leaves-over-30-injured-causes-train-disruption.html,1,8
Fri Oct 08 05:46:56 +0000 2021,BSEB 12th Sent-up Exam 2022 to be held between October 19 and November 7 https://t.co/g6TNtbUum7,https://www.republicworld.com/india-news/education/bseb-12th-sent-up-exam-2022-to-be-held-between-october-19-and-november-7.html,0,9
Fri Oct 08 05:44:31 +0000 2021,"Mumbai Indians playoff chances: How MI can qualify for IPL 2021 final four?

https://t.co/1rjzamPXg3",https://www.republicworld.com/sports-news/cricket-news/mumbai-indians-playoff-chances-how-mi-can-qualify-for-ipl-2021-final-four.html,3,25
Fri Oct 08 05:41:23 +0000 2021,"UP CM Yogi Adityanath, Union leaders remember Munshi Premchand on 84th death anniversary https://t.co/HgbrIE6gmV",https://www.republicworld.com/india-news/general-news/up-cm-yogi-adityanath-union-leaders-remember-munshi-premchand-on-84th-death-anniversary.html,11,95
Fri Oct 08 05:34:21 +0000 2021,Kapil Sibal slams PM Modi's silence over Lakhimpur; demands 'sympathy' for victims https://t.co/POA5YBDryj,https://www.republicworld.com/india-news/politics/kapil-sibal-slams-pm-modis-silence-over-lakhimpur-demands-sympathy-for-victims.html,3,16
Fri Oct 08 05:24:53 +0000 2021,"Raveena Tandon shares cryptic tweet in drugs case, says 'young man's future toyed with' https://t.co/6P4RTvtSd6",https://www.republicworld.com/entertainment-news/bollywood-news/raveena-tandon-shares-cryptic-tweet-in-drugs-case-says-young-mans-future-toyed-with.html,24,120
Fri Oct 08 05:21:07 +0000 2021,"Jaishankar affirms India-US ties, Quad speak of 'newer &amp; collaborative era' for business https://t.co/BJlMqN5yTW",https://www.republicworld.com/world-news/rest-of-the-world-news/jaishankar-affirms-india-us-ties-quad-speak-of-newer-and-collaborative-era-for-business.html,5,31
Fri Oct 08 05:21:00 +0000 2021,I don't think anyone in RJD has guts to oust Tej Pratap Yadav from Party: Sushil Kumar Modi https://t.co/3Gu92Em3ng,https://www.republicworld.com/india-news/politics/i-dont-think-anyone-in-rjd-has-guts-to-oust-tej-pratap-yadav-from-party-sushil-modi.html,5,27
Fri Oct 08 05:20:47 +0000 2021,Shiv Sena mocks BJP's 'single-largest party' reasoning as MVA sweeps local body bypolls https://t.co/1u9thxwUiK,https://www.republicworld.com/india-news/politics/shiv-sena-mocks-bjps-single-largest-party-reasoning-as-mva-sweeps-local-body-bypolls.html,5,33
Fri Oct 08 05:14:35 +0000 2021,Om Birla meets president of Germany's Bundesrat on sidelines of G20 Speakers Summit  https://t.co/BYEDX51thv,https://www.republicworld.com/world-news/rest-of-the-world-news/om-birla-meets-president-of-germanys-bundesrat-on-sidelines-of-g20-speakers-summit.html,2,22
Fri Oct 08 05:08:18 +0000 2021,US calls for 'imminent' return to Vienna nuclear talks with Iran https://t.co/FsePZ76KjW,https://www.republicworld.com/world-news/us-news/us-calls-for-imminent-return-to-vienna-nuclear-talks-with-iran.html,1,21
Fri Oct 08 05:07:51 +0000 2021,"UP TET 2021 registration begins at https://t.co/81MCY6C2NS, here's how to apply https://t.co/AjFJFtEB7E","http://updeled.gov.in , https://www.republicworld.com/india-news/education/up-tet-2021-registration-begins-at-updeled-dot-gov-dot-in-heres-how-to-apply.html",0,12
Fri Oct 08 05:07:36 +0000 2021,US Prez Joe Biden admits calling hospital to make room for 'good friend's wife' https://t.co/baGp5ekfqr,https://www.republicworld.com/world-news/us-news/us-prez-joe-biden-admits-calling-hospital-to-make-room-for-good-friends-wife.html,6,12
Fri Oct 08 05:06:52 +0000 2021,"Paul Pogba drops major hint on his transfer to Juventus, future at Manchester United https://t.co/gAgg7vSkom",https://www.republicworld.com/sports-news/football-news/paul-pogba-drops-major-hint-on-his-transfer-to-juventus-future-at-manchester-united.html,0,13
Fri Oct 08 05:04:43 +0000 2021,T20 World Cup: ICC allows close family members to stay in Bio-Bubble with players https://t.co/9n0OcRI1HX,https://www.republicworld.com/sports-news/cricket-news/t20-world-cup-icc-allows-close-family-members-to-stay-in-bio-bubble-with-players.html,2,17
Fri Oct 08 04:57:47 +0000 2021,"Apple working on project IronHeart, planning to extend functionality of CarPlay https://t.co/5bHm0CUyPO",https://www.republicworld.com/technology-news/mobile/apple-working-on-project-ironheart-planning-to-extend-functionality-of-carplay.html,0,16
Fri Oct 08 04:44:12 +0000 2021,J&amp;K High Court Bar Association to protest against terrorist attacks in Srinagar https://t.co/Ys5hKjZLsU,https://www.republicworld.com/india-news/law-and-order/j-and-k-high-court-bar-association-to-protest-against-terrorist-attacks-in-srinagar.html,9,65
Fri Oct 08 04:35:13 +0000 2021,Who is Aleesha Gadhia? 6-year-old Indian-origin climate activist who won UK PM's award  https://t.co/1t8MW1dnKq,https://www.republicworld.com/world-news/uk-news/who-is-aleesha-gadhia-6-year-old-indian-origin-climate-activist-who-won-uk-pms-award.html,12,60
Fri Oct 08 04:34:55 +0000 2021,NEET SS 2021 Exam Schedule released; check revised dates here  https://t.co/w7cDHlxxHK,https://www.republicworld.com/india-news/education/neet-ss-2021-exam-schedule-released-check-revised-dates-here.html,1,10
Fri Oct 08 04:34:00 +0000 2021,Air Force Day 2021: Chief of Air Staff to award citations to three IAF units https://t.co/aEoMT7EPXr,https://www.republicworld.com/india-news/general-news/air-force-day-2021-chief-of-air-staff-to-award-citations-to-three-iaf-units.html,5,32
Fri Oct 08 04:30:20 +0000 2021,UPSC NDA exam 2021 on Nov. 14; Registration for female candidates closes today https://t.co/fbr5dOsJsF,https://www.republicworld.com/india-news/education/upsc-nda-exam-2021-on-nov-14-registration-for-female-candidates-closes-today.html,0,19
Fri Oct 08 04:27:47 +0000 2021,#IPL2021: 3 youngsters who scored 50 after interaction with Virat Kohli https://t.co/bYZtCqEdA1,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-3-youngsters-who-scored-50-after-interaction-with-virat-kohli.html,21,85
Fri Oct 08 04:24:49 +0000 2021,"Ramiz Raja forgets he's Pakistan Cricket's chief, 'breaks news' of ECB chief stepping down

https://t.co/axy2g1EKiN",https://www.republicworld.com/sports-news/cricket-news/ramiz-raja-forgets-hes-pakistan-crickets-chief-breaks-news-of-ecb-chief-stepping-down.html,13,92
Fri Oct 08 04:14:31 +0000 2021,US President Joe Biden lobbies for mandatory COVID vaccination to end 'pandemic' https://t.co/358AM1v0j1,https://www.republicworld.com/world-news/us-news/us-president-joe-biden-lobbies-for-mandatory-covid-vaccination-to-end-pandemic.html,5,31
Fri Oct 08 04:06:00 +0000 2021,President Kovind terms healthcare &amp; education as twin pillars for nation's growth https://t.co/MbSyPRCYYQ,https://www.republicworld.com/india-news/general-news/president-kovind-terms-healthcare-and-education-as-twin-pillars-for-nations-growth.html,4,28
Fri Oct 08 04:02:37 +0000 2021,India-Afghanistan flights to resume? Here is MEA's response amid request by Taliban https://t.co/V7uoN7bt5D,https://www.republicworld.com/india-news/general-news/india-afghanistan-flights-to-resume-here-is-meas-response-amid-request-by-taliban.html,5,29
Fri Oct 08 04:02:33 +0000 2021,"Data of 1.5 billion Facebook users found for sale on hacker site, now taken down: Report https://t.co/qmzpsSRFCg",https://www.republicworld.com/technology-news/social-media-news/data-of-1-dot-5-billion-facebook-users-found-for-sale-on-hacker-site-now-taken-down-report.html,3,16
Fri Oct 08 03:59:48 +0000 2021,"Google tests Artificial Intelligence to time traffic lights in Israel, curb pollution https://t.co/yfx9Gi9kUp",https://www.republicworld.com/technology-news/other-tech-news/google-tests-artificial-intelligence-to-time-traffic-lights-in-israel-curb-pollution.html,1,14
Fri Oct 08 03:52:09 +0000 2021,Congress slams Centre's 'failed J&amp;K policy' after terrorists gun down 2 Srinagar teachers https://t.co/QEnW5r1AjZ,https://www.republicworld.com/india-news/politics/congress-slams-centres-failed-j-and-k-policy-after-terrorists-gun-down-2-srinagar-teachers.html,3,16
Fri Oct 08 03:49:21 +0000 2021,Israel warns its diplomatic missions abroad over possible attack from Iran: Report https://t.co/GFJsrNOD2r,https://www.republicworld.com/world-news/rest-of-the-world-news/israel-warns-its-diplomatic-missions-abroad-over-possible-attack-from-iran-report.html,3,23
Fri Oct 08 03:45:00 +0000 2021,"Tamil Nadu schools reopening for classes 1 to 12 on November 1, check guidelines here

https://t.co/1POhSOXg26",https://www.republicworld.com/india-news/education/tamil-nadu-schools-reopening-for-classes-1-to-12-on-november-1-check-guidelines-here.html,0,9
Fri Oct 08 03:41:21 +0000 2021,'Proud of our air warriors': Rajnath Singh wishes IAF heroes on Indian Air Force Day https://t.co/c9YpN3p4BU,https://www.republicworld.com/india-news/general-news/proud-of-our-air-warriors-rajnath-singh-wishes-iaf-heroes-on-indian-air-force-day.html,3,49
Fri Oct 08 03:37:18 +0000 2021,"UPSC Prelims Exam 2021 on October 10: UPSC releases guidelines for UPSC candidates

https://t.co/rffaeFKVLG",https://www.republicworld.com/india-news/education/upsc-prelims-exam-2021-on-october-10-upsc-releases-guidelines-for-upsc-candidates.html,4,27
Fri Oct 08 03:36:51 +0000 2021,US Senators approve short-term agreement on debt ceiling to avert economic crisis https://t.co/aoP6GET78r,https://www.republicworld.com/world-news/us-news/us-senators-approve-short-term-agreement-on-debt-ceiling-to-avert-economic-crisis.html,0,15
Fri Oct 08 03:34:46 +0000 2021,"Supreme Court to resume physical hearing on 2 days a week from October 20, read guidelines https://t.co/uuZ5JloYSy",https://www.republicworld.com/india-news/law-and-order/supreme-court-to-resume-physical-hearing-on-2-days-a-week-from-october-20-read-guidelines.html,1,11
Fri Oct 08 03:32:20 +0000 2021,"Air Force Day 2021: PM Modi hails 'air warriors,' honours them for defending the country https://t.co/819l7E7beX",https://www.republicworld.com/india-news/general-news/air-force-day-2021-pm-modi-hails-air-warriors-honours-them-for-defending-the-country.html,3,37
Fri Oct 08 03:32:11 +0000 2021,US looking for responsible competition with China: White House https://t.co/tzh4QOVeqh,https://www.republicworld.com/world-news/us-news/us-looking-for-responsible-competition-with-china-white-house.html,3,27
Fri Oct 08 03:30:00 +0000 2021,NFL LIVE Stream: How to watch NFL Games Live Streaming on TV &amp; Online | Read more https://t.co/jtvHrzA7Rs,https://www.republicworld.com/sports-news/other-sports/nfl-live-stream-how-to-watch-nfl-games-live-streaming-on-tv-and-online-read-more.html,1,8
Fri Oct 08 03:25:00 +0000 2021,"THE World University Rankings 2022: IISc ranked 81; IITs, DU, many Indian colleges on list

https://t.co/mghEoruLb0",https://www.republicworld.com/india-news/education/the-world-university-rankings-2022-iisc-ranked-81-iits-du-many-indian-colleges-on-list.html,3,23
Fri Oct 08 03:24:09 +0000 2021,"Reliance Jio outage: Company apologises, offers 2-day unlimited plan to affected users https://t.co/nLmlCG2glO",https://www.republicworld.com/technology-news/mobile/reliance-jio-outage-company-apologises-offers-2-day-unlimited-plan-to-affected-users.html,6,32
Fri Oct 08 03:20:17 +0000 2021,Union MoS condemns J&amp;K teachers' murder: 'Terrorists frustrated by revocation of Art 370' https://t.co/v5SggW0dCT,https://www.republicworld.com/india-news/politics/union-mos-condemns-j-and-k-teachers-murder-terrorists-frustrated-by-revocation-of-art-370.html,8,39
Fri Oct 08 03:18:45 +0000 2021,Mumbai Indians playoff chances: How MI can qualify for #IPL2021 final four? https://t.co/1rjzamymov,https://www.republicworld.com/sports-news/cricket-news/mumbai-indians-playoff-chances-how-mi-can-qualify-for-ipl-2021-final-four.html,3,24
Fri Oct 08 03:14:11 +0000 2021,BJP faces another blow in West Bengal as 2-time MLA Sabyasachi Dutta returns to TMC fold https://t.co/s9lZxCPdGX,https://www.republicworld.com/india-news/politics/bjp-faces-another-blow-in-west-bengal-as-2-time-mla-sabyasachi-dutta-returns-to-tmc-fold.html,5,62
Fri Oct 08 03:11:14 +0000 2021,"BJP reconstitutes 80-member National Executive; Varun Gandhi &amp; Subramanian Swamy dropped

https://t.co/JXso47CCZi",https://www.republicworld.com/india-news/politics/bjp-reconstitutes-80-member-national-executive-varun-gandhi-and-subramanian-swamy-dropped.html,7,111
Fri Oct 08 03:07:50 +0000 2021,"Harshal Patel closes in on Rabada, Dwayne Bravo for highest wickets in a single IPL season https://t.co/uEg4fHIktm",https://www.republicworld.com/sports-news/cricket-news/harshal-patel-closes-in-on-rabada-dwayne-bravo-for-highest-wickets-in-a-single-ipl-season.html,0,23
Fri Oct 08 03:05:04 +0000 2021,Indian Air Force Day 2021: Check List of Active Indian Military Aircraft https://t.co/SdCOhod1Ji,https://www.republicworld.com/india-news/general-news/indian-air-force-day-2021-check-list-of-active-indian-military-aircraft.html,1,28
Fri Oct 08 03:04:00 +0000 2021,"Forbes India's 2021 list: Mukesh Ambani &amp; Gautam Adani retain top spots as India's richest

https://t.co/tl46AOYRWK",https://www.republicworld.com/business-news/india-business/forbes-indias-2021-list-mukesh-ambani-and-gautam-adani-retain-top-spots-as-indias-richest.html,0,38
Fri Oct 08 03:01:01 +0000 2021,'Thackeray govt has forgotten Hindutva': BJP slams Sena on 'delayed reopening' of temples https://t.co/BplkajgvRB,https://www.republicworld.com/india-news/politics/thackeray-govt-has-forgotten-hindutva-bjp-slams-sena-on-delayed-reopening-of-temples.html,10,185
Fri Oct 08 02:53:43 +0000 2021,Rajnath Singh congratulates PM Modi for completing 20 years in public service https://t.co/FYsY3y9XR4,https://www.republicworld.com/india-news/politics/rajnath-singh-congratulates-pm-modi-for-completing-20-years-in-public-service.html,10,94
Fri Oct 08 02:53:29 +0000 2021,California fires may have killed hundreds of giant sequoias https://t.co/gHH9656qRP,https://www.republicworld.com/world-news/us-news/california-fires-may-have-killed-hundreds-of-giant-sequoias.html,5,17
Fri Oct 08 02:49:32 +0000 2021,US Navy's nuclear submarine collides with 'unidentified object' in South China Sea https://t.co/lRdDtLg5Im,https://www.republicworld.com/world-news/us-news/south-china-sea-us-navy-submarine-collides-with-unidentified-object.html,7,31
Fri Oct 08 02:40:32 +0000 2021,"Kangana Ranaut breaks silence on Shah Rukh Khan's son Aryan's arrest in NCB's drug bust

https://t.co/aJUKsqxeWI",https://www.republicworld.com/entertainment-news/bollywood-news/kangana-ranaut-breaks-silence-on-shah-rukh-khans-son-aryans-arrest-in-ncbs-drug-bust.html,45,312
Fri Oct 08 02:39:46 +0000 2021,India &amp; China engage in face-off in Arunachal Pradesh over LAC stalemate: Sources https://t.co/esdHJPQwZU,https://www.republicworld.com/india-news/general-news/india-and-china-engage-in-face-off-in-arunachal-pradesh-over-lac-stalemate-sources.html,1,20
Fri Oct 08 02:34:48 +0000 2021,"Poland's top court rules against primacy of EU law, says it 'violates' constitution https://t.co/6cN4olDnzK",https://www.republicworld.com/world-news/europe/polands-top-court-rules-against-primacy-of-eu-law-says-it-violates-constitution.html,2,18
Fri Oct 08 02:31:31 +0000 2021,Lakhimpur: Ashish Mishra to file witness affidavit saying 'he wasn't present on site' https://t.co/f1p0bxni29,https://www.republicworld.com/india-news/general-news/lakhimpur-ashish-mishra-to-file-witness-affidavit-saying-he-wasnt-present-on-site.html,2,19
Fri Oct 08 02:28:25 +0000 2021,Lakhimpur violence: UP police forms 9-member monitoring committee as probe intensifies https://t.co/DJIIBgzw6E,https://www.republicworld.com/india-news/general-news/lakhimpur-violence-up-police-forms-9-member-monitoring-committee-as-probe-intensifies.html,3,29
Fri Oct 08 02:23:28 +0000 2021,Kerala promises to ensure mid-day meal supply for children after schools reopen from Nov 1 https://t.co/TIqudkZFo7,https://www.republicworld.com/india-news/general-news/kerala-promises-to-ensure-mid-day-meal-supply-for-children-after-schools-reopen-from-nov-1.html,4,17
Fri Oct 08 02:16:50 +0000 2021,"Bihar bypolls: Lalu's daughter Misa, son Tej Pratap omitted from RJD's campaigners' list https://t.co/QnEuUvGLNB",https://www.republicworld.com/india-news/politics/bihar-bypolls-lalus-daughter-misa-son-tej-pratap-omitted-from-rjds-campaigners-list.html,4,20
Fri Oct 08 02:15:00 +0000 2021,"IPL 2021: How can RCB overtake CSK on points table &amp; reach top 2

https://t.co/leHVbFSZkZ",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-how-can-rcb-overtake-csk-on-points-table-and-reach-top-2.html,2,22
Fri Oct 08 02:14:21 +0000 2021,Man shot dead in J&amp;K's Anantnag after CRPF fires at vehicle on checkpoint https://t.co/Pq60G5ppGa,https://www.republicworld.com/india-news/general-news/man-shot-dead-in-j-and-ks-anantnag-after-crpf-fires-at-vehicle-on-checkpoint.html,7,18
Fri Oct 08 02:02:26 +0000 2021,"TVS Jupiter 125 launched: Check price, mileage &amp; other features of the scooter here https://t.co/HkKSdBajKS",https://www.republicworld.com/auto-news/bike/tvs-jupiter-125-launched-check-price-mileage-and-other-features-of-the-scooter-here.html,2,15
Fri Oct 08 01:45:15 +0000 2021,28 unicorns created this year show promise for Indian economy: FM Nirmala Sitharaman https://t.co/3dpXwGd0uH,https://www.republicworld.com/india-news/economy/28-unicorns-created-this-year-show-promise-for-indian-economy-fm-nirmala-sitharaman.html,2,60
Fri Oct 08 01:43:18 +0000 2021,"Australia to change defamation laws, wants Facebook held liable for anonymous comments https://t.co/2kmm8FU0ih",https://www.republicworld.com/world-news/australia/australia-to-change-defamation-laws-wants-facebook-held-liable-for-anonymous-comments.html,7,45
Fri Oct 08 01:37:23 +0000 2021,Facebook starts new 'Emotional Health Resource Center' amid concerns over kids' well-being https://t.co/RJ36JE4NkG,https://www.republicworld.com/technology-news/apps/facebook-starts-new-emotional-health-resource-center-amid-concerns-over-kids-well-being.html,2,16
Fri Oct 08 01:22:04 +0000 2021,"'Mughal Era Gemstones': Sotheby’s to auction historic Indian diamond, Emerald spectacles https://t.co/9rz1z8aUsO",https://www.republicworld.com/world-news/uk-news/mughal-era-gemstones-sothebys-to-auction-historic-indian-diamond-emerald-spectacles.html,9,28
Fri Oct 08 01:19:17 +0000 2021,"Reliance unveils Jio World Drive at BKC; new hub has drive-in theatre, restaurant &amp; more https://t.co/hfC4epP3pL",https://www.republicworld.com/india-news/city-news/reliance-unveils-jio-world-drive-at-bkc-new-hub-has-drive-in-theatre-restaurant-and-more.html,7,33
Fri Oct 08 01:18:06 +0000 2021,"Tampa Bay Rays vs Boston Red Sox: Live streaming details, Dream 11 predictions and more https://t.co/lUHOmFJ88u",https://www.republicworld.com/sports-news/other-sports/tampa-bay-rays-vs-boston-red-sox-live-streaming-details-dream-11-predictions-and-more.html,2,10
Fri Oct 08 01:18:04 +0000 2021,Salman Rushdie congratulates Abdulrazak Gurnah on Nobel Prize win | Read his message https://t.co/BsqEBK18CI,https://www.republicworld.com/world-news/rest-of-the-world-news/salman-rushdie-congratulates-abdulrazak-gurnah-on-nobel-prize-win-read-his-message.html,3,20
Fri Oct 08 01:03:11 +0000 2021,"Divert arms money for food, vaccines: Pope at peace meet with Angela Merkel https://t.co/aiUPgS0X7J",https://www.republicworld.com/world-news/europe/divert-arms-money-for-food-vaccines-pope-at-peace-meet-with-angela-merkel.html,0,26
Thu Oct 07 22:45:57 +0000 2021,"PM @NarendraModi's 20 Years In Government: 20 Landmark Initiatives Of Transformative Governance #Modi20Years
https://t.co/PWsNMWiPov",https://www.republicworld.com/india-news/politics/pm-modis-20-focus-areas-in-20-years-of-governance-fast-track-to-a-transformed-india.html,13,93
Thu Oct 07 20:44:49 +0000 2021,Adar Poonawalla hails UK's decision to scrap quarantine for vaccinated Indian travellers https://t.co/LsWSmLTf5k,https://www.republicworld.com/world-news/uk-news/adar-poonawalla-hails-uks-decision-to-scrap-quarantine-for-vaccinated-indian-travellers.html,21,234
Thu Oct 07 20:37:23 +0000 2021,"'Only 2 families protected in Kashmir, yet they can't call a spade a spade': Junaid Mattu https://t.co/qTKuP6pW7M",https://www.republicworld.com/india-news/general-news/only-2-families-protected-in-kashmir-yet-they-cant-call-a-spade-a-spade-junaid-mattu.html,10,48
Thu Oct 07 20:27:14 +0000 2021,Africa's Health officials hail new malaria vaccine Mosquirix as 'dramatic game-changer' https://t.co/D0AS8qFkaj,https://www.republicworld.com/world-news/africa/africas-health-officials-hail-new-malaria-vaccine-mosquirix-as-dramatic-game-changer.html,4,20
Thu Oct 07 19:37:04 +0000 2021,"PM Modi's gifts' E-auction: Neeraj Chopra's Javelin, Sardar Patel sculpture get top bids https://t.co/ghzIvvQLq7",https://www.republicworld.com/sports-news/other-sports/pm-modis-gifts-e-auction-neeraj-chopras-javelin-sardar-patel-sculpture-get-top-bids.html,13,122
Thu Oct 07 19:32:04 +0000 2021,Seattle Seahawks vs Los Angeles Rams NFL live streaming details and Dream 11 predictions https://t.co/pOUoSC8Svr,https://www.republicworld.com/sports-news/other-sports/seattle-seahawks-vs-los-angeles-rams-nfl-live-streaming-details-and-dream-11-predictions.html,0,15
Thu Oct 07 19:07:52 +0000 2021,"'Not attended single NEC in 5 years': Varun Gandhi, as BJP sidelines MP from National Council https://t.co/VL7sNPpYe3",https://www.republicworld.com/india-news/politics/not-attended-single-nec-in-5yrs-varun-gandhi-as-bjp-sidelines-mp-from-national-council.html,17,89
Thu Oct 07 18:43:55 +0000 2021,Maharashtra govt launches 'Mission Kawach Kundal' to vaccinate 15 lakh people per day https://t.co/eORChFzNga,https://www.republicworld.com/india-news/general-news/maharashtra-govt-launches-mission-kawach-kundal-to-vaccinate-15-lakh-people-per-day.html,2,35
Thu Oct 07 18:12:52 +0000 2021,Luis Suarez attacks Barcelona boss again; states phone call ending his stint lasted 40s https://t.co/K3b6w5SKcu,https://www.republicworld.com/sports-news/football-news/luis-suarez-attacks-barcelona-boss-again-states-phone-call-ending-his-stint-lasted-40s.html,4,25
Thu Oct 07 18:11:26 +0000 2021,Kabul's cargo air corridor to be operational next week; first flight to carry pine nuts https://t.co/rNysEDbSe4,https://www.republicworld.com/world-news/rest-of-the-world-news/kabuls-cargo-air-corridor-to-be-operational-next-week-first-flight-to-carry-pine-nuts.html,2,25
Thu Oct 07 18:07:58 +0000 2021,UK removes mandatory quarantine for vaccinated Indians after India's reciprocal measures https://t.co/r5VWhil2p4,https://www.republicworld.com/world-news/uk-news/uk-removes-mandatory-quarantine-for-vaccinated-indians-after-indias-reciprocal-measures.html,52,395
Thu Oct 07 18:06:26 +0000 2021,"#IPL2021: KKR virtually seal last play-off berth with win over RR, MI need miracle https://t.co/9mKQ1G9HYM",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-kkr-virtually-seal-last-play-off-berth-with-win-over-rr-mi-need-miracle.html,3,23
Thu Oct 07 17:44:26 +0000 2021,#Modi20Years | From 12th largest we became 2nd largest mobile phones producers between 2014-2021; we are 2nd larges… https://t.co/7zIQbheaCE,https://twitter.com/i/web/status/1446169561275899921,47,213
Thu Oct 07 17:41:20 +0000 2021,India's Anshu Malik wins silver medal at World Wrestling Championships; Sarita bags bronze https://t.co/nM5vG7knvI,https://www.republicworld.com/sports-news/other-sports/indias-anshu-malik-wins-silver-medal-at-world-wrestling-championships-sarita-bags-bronze.html,23,184
Thu Oct 07 17:32:24 +0000 2021,"#Modi20Years | When Modi started Jan Dhan Yojana, he was laughed at saying poor people won't use cell phones and ne… https://t.co/sL2NXMQfSm",https://twitter.com/i/web/status/1446166531671400448,48,300
Thu Oct 07 17:30:21 +0000 2021,"#Modi20Years | Our country - hopelessness, poverty, parliamentary rights being denied - it's one of the worst misfo… https://t.co/IiOlhtw0bc",https://twitter.com/i/web/status/1446166015340023808,2,32
Thu Oct 07 17:16:13 +0000 2021,#Modi20Years | The beauty and difference between Dr Manmohan Singh and Narendra Modi is that Manmohan Singh was in… https://t.co/XXiK8S4OVO,https://twitter.com/i/web/status/1446162458637312010,101,516
Thu Oct 07 17:06:43 +0000 2021,"#Modi20Years | Our country - hopelessness, poverty, parliamentary rights being denied - it's one of the worst misfo… https://t.co/je0DtxVais",https://twitter.com/i/web/status/1446160067766591498,8,51
Thu Oct 07 17:05:22 +0000 2021,#Modi20Years | I must congratulate Narendra Modi for completing 20 years as a leader in public life. He's the India… https://t.co/nW7QBuVGhs,https://twitter.com/i/web/status/1446159730976591874,16,89
Thu Oct 07 17:02:25 +0000 2021,"Green Strategic partnership to be discussed with Denmark PM during his visit, informs MEA  https://t.co/iqfqpk4XMe",https://www.republicworld.com/india-news/politics/green-strategic-partnership-to-be-discussed-with-denmark-pm-during-his-visit-informs-mea.html,9,49
Thu Oct 07 17:01:54 +0000 2021,"#Modi20Years | On this Shubh day, we are wishing the PM on his 20th year in power, which is a huge achievement for… https://t.co/4koqSfFDWb",https://twitter.com/i/web/status/1446158857999306753,14,83
Thu Oct 07 16:56:57 +0000 2021,#Modi20Years | The beauty and difference between Dr Manmohan Singh and Narendra Modi is that Manmohan Singh was in… https://t.co/sboE0BDpkf,https://twitter.com/i/web/status/1446157610852368384,27,156
Thu Oct 07 16:54:58 +0000 2021,#Modi20Years | I must congratulate Narendra Modi for completing 20 years as a leader in public life. He's the India… https://t.co/3dNgcwDbR7,https://twitter.com/i/web/status/1446157110803243017,22,232
Thu Oct 07 16:52:01 +0000 2021,"#Modi20Years | As Prime Minister @NarendraModi completes 20 years as a chief political executive, tune in to watch… https://t.co/PQdxMIZMsQ",https://twitter.com/i/web/status/1446156370739269633,27,139
Thu Oct 07 16:45:19 +0000 2021,MEA hopeful for early solution to India-UK row over travel restrictions amid COVID https://t.co/33A7IUmWhU,https://www.republicworld.com/india-news/general-news/mea-hopeful-for-early-solution-to-india-uk-row-over-travel-restrictions-amid-covid.html,3,30
Thu Oct 07 16:44:05 +0000 2021,"#Modi20Years | On this Shubh day, we are wishing the PM on his 20th year in power, which is a huge achievement for… https://t.co/6XASGmooca",https://twitter.com/i/web/status/1446154374795829251,6,78
Thu Oct 07 16:40:11 +0000 2021,#AvengeSrinagarKillings | The biggest casualty in Kashmir is truth. What a refreshing change today to hear… https://t.co/trqyNSCHZG,https://twitter.com/i/web/status/1446153390237499394,17,73
Thu Oct 07 16:38:26 +0000 2021,"#Modi20Years | As Prime Minister @NarendraModi completes 20 years as a chief political executive, tune in to watch… https://t.co/Kt7cs8afjx",https://twitter.com/i/web/status/1446152952268267531,10,85
Thu Oct 07 16:32:55 +0000 2021,#AvengeSrinagarKillings | I have condemned this. Killing of innocents is not acceptable. The wisdom &amp; nomenclature… https://t.co/DmrryOvyBh,https://twitter.com/i/web/status/1446151565128048644,10,38
Thu Oct 07 16:32:53 +0000 2021,"The Debate with Arnab on #Modi20Years is now #LIVE, on-air and online. Tune-in to watch here -… https://t.co/v49P116PF2",https://twitter.com/i/web/status/1446151555527241728,13,64
Thu Oct 07 16:30:33 +0000 2021,T20 World Cup: ICC unveils umpires for India versus Pakistan clash https://t.co/NFWamWgL4N,https://www.republicworld.com/sports-news/cricket-news/t20-world-cup-icc-unveils-umpires-for-india-versus-pakistan-clash.html,2,16
Thu Oct 07 16:27:37 +0000 2021,"#AvengeSrinagarKillings | It is the future of Kashmir at stake. If politicians support terrorists, there'll be no K… https://t.co/vrQu1g2m6m",https://twitter.com/i/web/status/1446150229904932866,5,57
