time,text,url
Sun Oct 03 06:34:20 +0000 2021,"DU Admission 2021 begins tomorrow, here are important points to consider before applying https://t.co/2EOlN9inu4",https://www.republicworld.com/india-news/education/du-admission-2021-begins-tomorrow-here-are-important-points-to-consider-before-applying.html
Sun Oct 03 06:32:34 +0000 2021,Ashok Gehlot claims BJP and RSS leaders accepted Gandhi for political ambitions https://t.co/vRNYrHaiEm,https://www.republicworld.com/india-news/politics/ashok-gehlot-claims-bjp-and-rss-leaders-accepted-gandhi-for-political-ambitions.html
Sun Oct 03 06:21:33 +0000 2021,Madagascar Town Hall lit up with Bapu's portrait to commemorate Gandhi Jayanti | Watch https://t.co/eX5pDaZcGb,https://www.republicworld.com/world-news/africa/madagascar-town-hall-lit-up-with-bapus-portrait-to-commemorate-gandhi-jayanti-watch.html
Sun Oct 03 06:19:59 +0000 2021,"UK to slash COVID travel 'red list' to 9 countries, 45 more to be moved to 'amber list'  https://t.co/A16W3kMpr2",https://www.republicworld.com/world-news/uk-news/uk-to-slash-covid-travel-red-list-to-9-countries-45-more-to-be-moved-to-amber-list.html
Sun Oct 03 06:07:38 +0000 2021,Cristiano Ronaldo storms off pitch in frustration after Man Utd held at home: Watch https://t.co/tpCp1MqqBD,https://www.republicworld.com/sports-news/football-news/cristiano-ronaldo-storms-off-pitch-in-frustration-after-man-utd-held-at-home-watch.html
Sun Oct 03 06:03:46 +0000 2021,"Italy: Protests break out against COVID vaccine passports in Rome, Milan, &amp; Trieste https://t.co/3avXJkjjtT",https://www.republicworld.com/world-news/europe/italy-protests-break-out-against-covid-vaccine-passports-in-rome-milan-and-trieste.html
Sun Oct 03 06:02:41 +0000 2021,"Pelosi shifts infrastructure bill deadline to Oct 31, says 'more time is needed' https://t.co/qqBed9sQUC",https://www.republicworld.com/world-news/us-news/pelosi-shifts-infrastructure-bill-deadline-to-oct-31-says-more-time-is-needed.html
Sun Oct 03 05:47:48 +0000 2021,"Libya arrests 4,000 migrants from Tripoli suburb in major 'anti-drugs' crackdown https://t.co/RVEHB0Hp1S",https://www.republicworld.com/world-news/africa/libya-arrests-4000-migrants-from-tripoli-suburb-in-major-anti-drugs-crackdown.html
Sun Oct 03 05:46:39 +0000 2021,SP leader Firoz Khan spotted crying at Gandhi statue; Twitter throws back to his 2019 video https://t.co/eNKmogJQeR,https://www.republicworld.com/india-news/general-news/sp-leader-firoz-khan-seen-crying-at-gandhi-statue-twitter-throws-back-to-his-2019-video.html
Sun Oct 03 05:37:15 +0000 2021,Italian 'zucca' crowned world's largest pumpkin; Belgium aims to win back title https://t.co/AiZem9x83T,https://www.republicworld.com/entertainment-news/whats-viral/italian-zucca-crowned-worlds-largest-pumpkin-belgium-aims-to-win-back-title.html
Sun Oct 03 05:36:14 +0000 2021,UK man on horseback shares hilarious video from petrol station amid fuel crisis in country https://t.co/aZpMcRQW4s,https://www.republicworld.com/world-news/uk-news/uk-man-on-horseback-shares-hilarious-video-from-petrol-station-amid-fuel-crisis-in-country.html
Sun Oct 03 05:20:32 +0000 2021,Mumbai cruise drug bust: NCB detains 8 persons; read agency's full statement here https://t.co/dPbdyHB6A4,https://www.republicworld.com/india-news/law-and-order/mumbai-cruise-drug-bust-ncb-detains-8-persons-read-agencys-full-statement-here.html
Sun Oct 03 05:17:16 +0000 2021,"Bhabanipur By-Election Results LIVE Updates| CM Mamata Banerjee takes early lead

https://t.co/BUkJO2cmC0",https://www.republicworld.com/india-news/politics/bhabanipur-bypoll-results-live-updates-stage-set-for-high-stake-mamata-vs-priyanka-battle.html
Sun Oct 03 05:14:13 +0000 2021,Mohan Bhagwat observes 'change in system' in post-Art 370 era; J&amp;K to get more RSS shakhas https://t.co/GZs1kRQZh8,https://www.republicworld.com/india-news/general-news/mohan-bhagwat-observes-change-in-system-in-post-art-370-era-j-and-k-to-get-more-rss-shakhas.html
Sun Oct 03 05:12:10 +0000 2021,Pakistan's Umar Akmal mocked by fans as he flies off to US for 'personal meetings' https://t.co/7zsEyARg0h,https://www.republicworld.com/sports-news/cricket-news/pakistans-umar-akmal-mocked-by-fans-as-he-flies-off-to-us-for-personal-meetings.html
Sun Oct 03 05:10:27 +0000 2021,#JhulanGoswami wins battle vs Alyssa Healy in #PinkBallTest check what the Aussie said https://t.co/UBd7xnZLoZ,https://www.republicworld.com/sports-news/cricket-news/jhulan-goswami-wins-battle-vs-alyssa-healy-in-pink-ball-test-check-what-the-aussie-said.html
Sun Oct 03 05:03:40 +0000 2021,"Dengue fever grips Pakistan; Punjab, Khyber Pakhtunkhwa provinces worst affected https://t.co/TYej74UJh1",https://www.republicworld.com/world-news/pakistan-news/dengue-fever-grips-pakistan-punjab-khyber-pakhtunkhwa-provinces-worst-affected.html
Sun Oct 03 05:01:02 +0000 2021,"BJP's Piyush Goyal lashes out at Congress, says party lacks agenda of 'nation-building' https://t.co/vPbQESHtyH",https://www.republicworld.com/india-news/politics/bjps-piyush-goyal-lashes-out-at-congress-says-party-lacks-agenda-of-nation-building.html
Sun Oct 03 04:24:26 +0000 2021,Timo Werner delights Chelsea fans with late goal against Southampton despite VAR debacle https://t.co/6rMIYJnSKf,https://www.republicworld.com/sports-news/football-news/timo-werner-delights-chelsea-fans-with-late-goal-against-southampton-despite-var-debacle.html
Sun Oct 03 04:16:51 +0000 2021,"Mumbai cruise drug bust: 6 organisers summoned by NCB, megastar’s son allegedly detained

https://t.co/CZ3YeEkvwo",https://www.republicworld.com/india-news/general-news/mumbai-cruise-drug-bust-6-organisers-summoned-by-ncb-megastars-son-allegedly-detained.html
Sun Oct 03 04:13:49 +0000 2021,EU aid agency delivers 14.4 metric tonnes of medical supplies to WHO in Afghanistan https://t.co/jmRBnYlT6r,https://www.republicworld.com/world-news/rest-of-the-world-news/eu-aid-agency-delivers-14-dot-4-metric-tonnes-of-medical-supplies-to-who-in-afghanistan.html
Sun Oct 03 04:12:52 +0000 2021,Mercury's first close by image captured by Europe-Japan's BepiColombo joint space mission https://t.co/jkEI3hatgG,https://www.republicworld.com/technology-news/science/mercurys-first-close-by-image-captured-by-europe-japans-bepicolombo-joint-space-mission.html
Sun Oct 03 03:58:07 +0000 2021,"Romania: Over 5,000 far-right protestors rally against COVID restrictions in Bucharest https://t.co/2WfxaE0UpA",https://www.republicworld.com/world-news/rest-of-the-world-news/romania-over-5000-far-right-protestors-rally-against-covid-restrictions-in-bucharest.html
Sun Oct 03 03:54:31 +0000 2021,"#GerardPique, #SergioBusquets involved in heated exchange post Atletico Madrid goal: WATCH https://t.co/oOGjVkZuX9",https://www.republicworld.com/sports-news/football-news/gerard-piquesergio-busquets-involved-in-heated-exchange-post-atletico-madrid-goal-watch.html
Sun Oct 03 03:47:38 +0000 2021,"Andhra Pradesh: Kanaka Durga Temple to limit visits to 10,000 per day as COVID precaution https://t.co/5DCYYB1a4g",https://www.republicworld.com/india-news/general-news/andhra-pradesh-kanaka-durga-temple-to-limit-visits-to-10000-per-day-as-covid-precaution.html
Sun Oct 03 03:46:24 +0000 2021,RJD fumes at Congress inducting Kanhaiya Kumar; claims 'he is just like another Sidhu' https://t.co/l5SOkMiju6,https://www.republicworld.com/india-news/politics/rjd-fumes-at-congress-inducting-kanhaiya-kumar-claims-he-is-just-like-another-sidhu.html
Sun Oct 03 03:36:38 +0000 2021,Israel Minister Benny Gantz in support of 'two-state' solution with Palestine: Report https://t.co/u15n5QSkec,https://www.republicworld.com/world-news/rest-of-the-world-news/israel-minister-benny-gantz-in-support-of-two-state-solution-with-palestine-report.html
Sun Oct 03 03:28:37 +0000 2021,Australian speedster Mitchell Starc gifts sets of long spikes to women pacers https://t.co/Zq6FUlw4JK,https://www.republicworld.com/sports-news/cricket-news/australian-speedster-mitchell-starc-gifts-sets-of-long-spikes-to-women-pacers.html
Sun Oct 03 02:57:06 +0000 2021,"Karnataka bypolls: Candidates will be announced after state committee meeting, says CM https://t.co/xLsLNKOdNl",https://www.republicworld.com/india-news/politics/karnataka-bypolls-candidates-will-be-announced-after-state-committee-meeting-says-cm.html
Sun Oct 03 02:56:13 +0000 2021,Gerard Pique says team 'suffering' after Barcelona's 2-0 defeat to Atletico Madrid  https://t.co/cNwJdsS34p,https://www.republicworld.com/sports-news/football-news/gerard-pique-says-team-suffering-after-barcelonas-2-0-defeat-to-atletico-madrid.html
Sun Oct 03 02:53:57 +0000 2021,Rajnath Singh avers 'Patriotism of Lakshadweep Muslims can't be questioned' amid protests https://t.co/qW6dsoq65c,https://www.republicworld.com/india-news/general-news/rajnath-singh-avers-patriotism-of-lakshadweep-muslims-cant-be-questioned-amid-protests.html
Sun Oct 03 02:53:02 +0000 2021,"#LIVE | NCB investigates luggage of cruise passengers, party organisers summoned. Tune in to watch latest updates h… https://t.co/ZmoOWrJ4GG",https://twitter.com/i/web/status/1444495681301803008
Sun Oct 03 02:52:34 +0000 2021,"Pak PM Imran Khan says US in 'state of shock', will recognise Taliban 'sooner or later' https://t.co/dZjyrSsC5b",https://www.republicworld.com/world-news/pakistan-news/pak-pm-imran-khan-says-us-in-state-of-shock-will-recognise-taliban-sooner-or-later.html
Sun Oct 03 02:39:03 +0000 2021,Sharad Pawar heaps praise on Nitin Gadkari: 'Shown how an MP can work for development' https://t.co/v4tI3zXkhb,https://www.republicworld.com/india-news/politics/sharad-pawar-heaps-praise-on-nitin-gadkari-shown-how-an-mp-can-work-for-development.html
Sun Oct 03 02:34:10 +0000 2021,Townsend reveals why he copied Ronaldo's 'Siuu' celebration after equaliser vs Man United https://t.co/EqDHBU8YTS,https://www.republicworld.com/sports-news/football-news/townsend-reveals-why-he-copied-ronaldos-siuu-celebration-after-equaliser-vs-man-united.html
Sun Oct 03 02:33:32 +0000 2021,"Central Tibetan Administration marks Gandhi Jayanti, calls Bapu 'epitome of non-violence' https://t.co/LDmrfC9zmu",https://www.republicworld.com/india-news/general-news/central-tibetan-administration-marks-gandhi-jayanti-calls-bapu-epitome-of-non-violence.html
Sun Oct 03 02:32:20 +0000 2021,Assam govt hands out 1 lakh to kin of 519 COVID victims under Prarthana Scheme https://t.co/7Yjhjj7Ixb,https://www.republicworld.com/india-news/general-news/assam-govt-hands-out-1-lakh-to-kin-of-519-covid-victims-under-prarthana-scheme.html
Sun Oct 03 02:25:51 +0000 2021,Hong Kong news firms barred from attending Chinese National Day celebration: Report https://t.co/MJuhdLV3XK,https://www.republicworld.com/world-news/rest-of-the-world-news/hong-kong-news-firms-barred-from-attending-chinese-national-day-celebration-report.html
Sun Oct 03 02:23:22 +0000 2021,Bhabanipur bypoll: BJP urges HC to ensure post-election violence doesn't take place https://t.co/NpLQg7Nf1h,https://www.republicworld.com/india-news/law-and-order/bhabanipur-bypoll-bjp-urges-hc-to-ensure-post-election-violence-doesnt-take-place.html
Sun Oct 03 02:09:50 +0000 2021,IPL 2021: Glenn Phillips' run after Sam Curran's looping no-ball leaves everyone in splits https://t.co/H5GN3E6J9d,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-glenn-phillips-run-after-sam-currans-looping-no-ball-leaves-everyone-in-splits.html
Sun Oct 03 02:06:08 +0000 2021,AIIMS director says COVID vaccination for children 'only' way to prevent 3rd wave https://t.co/BqM9mJXhPu,https://www.republicworld.com/india-news/general-news/aiims-director-says-covid-vaccination-for-children-only-way-to-prevent-3rd-wave.html
Sat Oct 02 20:17:06 +0000 2021,'BepiColombo' shares stunning Mercury images from its flyby; Check out the pictures here https://t.co/2NCbBhzPF4,https://www.republicworld.com/technology-news/science/bepicolombo-shares-stunning-mercury-images-from-its-flyby-check-out-the-pictures-here.html
Sat Oct 02 20:02:28 +0000 2021,#LeeHeshBreakPoint | Best quotes from Leander Paes and Mahesh Bhupathi highlighting their profound bond https://t.co/sJePfaHXPb,https://www.republicworld.com/sports-news/tennis-news/best-quotes-from-leander-paes-and-mahesh-bhupathi-highlighting-their-profound-bond.html
Sat Oct 02 20:02:06 +0000 2021,#BREAKING | NCB officials disguised as passengers bust mid-sea drug party; Cruise brought back to Mumbai dock; Four… https://t.co/ig9StVt2WL,https://twitter.com/i/web/status/1444392268056563715
Sat Oct 02 19:58:58 +0000 2021,Republic tracking #LIVE outside Mumbai International Cruise Terminal as NCB busts drug carter and rave party mid-se… https://t.co/Zq3hF0QZz4,https://twitter.com/i/web/status/1444391477983920130
Sat Oct 02 19:51:39 +0000 2021,#BREAKING | NCB Zonal Director Sameer Wankhede and other NCB officials went undercover as passengers to bust the ra… https://t.co/Etyms1hiKZ,https://twitter.com/i/web/status/1444389635761733637
Sat Oct 02 19:47:47 +0000 2021,Bhabanipur Bypoll Results LIVE Updates| Stage set for high-stake Mamata vs Priyanka battle https://t.co/BUkJO2tY0A,https://www.republicworld.com/india-news/politics/bhabanipur-bypoll-results-live-updates-stage-set-for-high-stake-mamata-vs-priyanka-battle.html
Sat Oct 02 19:46:45 +0000 2021,#WATCH | NCB busts drug cartel on a cruise mid-sea in Mumbai; NCB officials acted on CISF tip-off and went undercov… https://t.co/Czs0U3xsDL,https://twitter.com/i/web/status/1444388403718483972
Sat Oct 02 19:43:36 +0000 2021,#BREAKING | 4 people are being quizzed by NCB in connection with the drug bust mid-sea. Watch fast-paced developmen… https://t.co/ZFHibm2XHL,https://twitter.com/i/web/status/1444387609820610560
Sat Oct 02 19:39:59 +0000 2021,#BREAKING | NCB busts drug cartel on a cruise mid-sea in Mumbai; NCB acted on CISF tip-off and its officers went un… https://t.co/D2n9Z8eOb1,https://twitter.com/i/web/status/1444386701544017920
Sat Oct 02 19:25:19 +0000 2021,#BREAKING | Those involved in drug party brought to NCB office. Republic #LIVE outside NCB Office. Watch fast-paced… https://t.co/KjW0SsL6vI,https://twitter.com/i/web/status/1444383011168931845
Sat Oct 02 19:24:39 +0000 2021,Leander Paes tells Arnab Goswami he 'wouldn't be' who he is without Mahesh Bhupathi https://t.co/FO5IgX4ZHL,https://www.republicworld.com/sports-news/tennis-news/leander-paes-tells-arnab-goswami-he-wouldnt-be-who-he-is-without-mahesh-bhupathi.html
Sat Oct 02 19:19:04 +0000 2021,#BREAKING | NCB busts drug cartel on a cruise mid-sea in Mumbai; drugs seized. Watch #LIVE here… https://t.co/g7ta6H6fKE,https://twitter.com/i/web/status/1444381438032297984
Sat Oct 02 19:18:25 +0000 2021,Karnataka CM Bommai inaugurates state's 31st district with 'blessings of Yediyurappa' https://t.co/Knta5KxFmA,https://www.republicworld.com/india-news/general-news/karnataka-cm-bommai-inaugurates-states-31st-district-with-blessings-of-yediyurappa.html
Sat Oct 02 18:33:21 +0000 2021,Leander Paes &amp; Mahesh Bhupathi reveal journey from regrets to reunion to Arnab Goswami https://t.co/UMTefpSEFN,https://www.republicworld.com/sports-news/tennis-news/leander-paes-and-mahesh-bhupathi-reveal-journey-from-regrets-to-reunion-to-arnab-goswami.html
Sat Oct 02 18:31:45 +0000 2021,Gandhi Jayanti: UN leaders call on world to heed to Bapu's message of peace &amp; non-violence https://t.co/L8uQUebNav,https://www.republicworld.com/world-news/global-event-news/gandhi-jayanti-un-leaders-call-on-world-to-heed-to-bapus-message-of-peace-and-non-violence.html
Sat Oct 02 18:30:24 +0000 2021,Gandhi Jayanti 2021: Burj Khalifa illuminated with visuals of Mahatma Gandhi https://t.co/JasfCLUxaB,https://www.republicworld.com/world-news/rest-of-the-world-news/gandhi-jayanti-2021-burj-khalifa-illuminated-with-visuals-of-mahatma-gandhi.html
Sat Oct 02 18:30:02 +0000 2021,Kerala CM Pinarayi Vijayan eases COVID norms; cinema halls to open on Oct 25 https://t.co/NonLjATKQM,https://www.republicworld.com/india-news/general-news/kerala-cm-pinarayi-vijayan-eases-covid-norms-cinema-halls-to-open-on-oct-25.html
Sat Oct 02 18:11:51 +0000 2021,Tej Pratap claims Lalu Yadav held captive in Delhi; 'Tejashwi eyeing RJD's Presidentship' https://t.co/luq0BP6jLp,https://www.republicworld.com/india-news/politics/tej-pratap-claims-lalu-yadav-held-captive-in-delhi-tejashwi-eyeing-rjds-presidentship.html
Sat Oct 02 18:08:31 +0000 2021,Swarnim Vijay Abhiyan: Motorcycle Expedition from INS Vikramaditya to National War Memorial https://t.co/g2baPjN4cl,https://www.republicworld.com/india-news/general-news/swarnim-vijay-abhiyan-motorcycle-expedition-from-ins-vikramaditya-to-national-war-memorial.html
Sat Oct 02 18:04:08 +0000 2021,Taliban to deploy suicide bombers at Afghanistan borders; continues to suppress women https://t.co/liidY59JJE,https://www.republicworld.com/world-news/rest-of-the-world-news/taliban-to-deploy-suicide-bombers-at-afghanistan-borders-continues-to-suppress-women.html
Sat Oct 02 18:01:32 +0000 2021,#LeeHeshBreakPoint Leander Paes &amp; Mahesh Bhupathi to make a comeback on court? Here's how it can happen https://t.co/KLsPYo2iZw,https://www.republicworld.com/sports-news/tennis-news/leander-paes-and-mahesh-bhupathi-to-make-a-comeback-on-court-heres-how-it-can-happen.html
Sat Oct 02 18:00:08 +0000 2021,#LeeHeshBreakPoint | Mahesh Bhupathi reveals equation with Leander Paes: 'Transcended from being fan to friend' https://t.co/F4pR5je52N,https://www.republicworld.com/sports-news/tennis-news/mahesh-bhupathi-reveals-equation-with-leander-paes-transcended-from-being-fan-to-friend.html
Sat Oct 02 17:59:15 +0000 2021,Leander Paes &amp; Mahesh Bhupathi reflect on their historic Wimbledon win to Arnab Goswami https://t.co/uGSAOYS34x,https://www.republicworld.com/sports-news/tennis-news/leander-paes-and-mahesh-bhupathi-reflect-on-their-historic-wimbledon-win-to-arnab-goswami.html
Sat Oct 02 17:56:02 +0000 2021,"Republic top 10 headlines: NCB busts drug party on Mumbai-Goa cruise, Captain slams Congress &amp; more https://t.co/kme5mfz0qJ",https://www.republicworld.com/india-news/general-news/republic-top-10-headlines-ncb-busts-drug-party-on-mumbai-goa-cruise-capt-slams-congress.html
Sat Oct 02 17:54:53 +0000 2021,'People are saying': Ashok Gehlot vows to retain post as Rajasthan CM for another tenure https://t.co/3zCdCMuK1C,https://www.republicworld.com/india-news/politics/people-are-saying-ashok-gehlot-vows-to-retain-post-as-rajasthan-cm-for-another-tenure.html
Sat Oct 02 17:33:56 +0000 2021,"#LeeHeshBreakPoint | 'Bollywood offers for 20 yrs...': Why did Leander Paes &amp; Mahesh Bhupathi do 'Break Point'?
https://t.co/DgPfJaqU7Q",https://www.republicworld.com/sports-news/tennis-news/bollywood-offers-for-20-yrs-dot-why-did-leander-paes-and-mahesh-bhupathi-do-break-point.html
Sat Oct 02 17:27:29 +0000 2021,MP HC seeks status report on steps to ensure distinct jails for male and female inmates https://t.co/wiuKcS3bVg,https://www.republicworld.com/india-news/law-and-order/mp-hc-seeks-status-report-on-steps-to-ensure-distinct-jails-for-male-and-female-inmates.html
Sat Oct 02 17:25:26 +0000 2021,"#LeeHeshBreakPoint | Leander Paes &amp; Mahesh Bhupathi speak to Arnab Goswami in an emotional interview 
https://t.co/HQB1xElAHs",https://www.republicworld.com/shows/nation-wants-to-know/leander-paes-and-mahesh-bhupathi-speak-to-arnab-goswami-in-an-emotional-interview.html
Sat Oct 02 17:20:53 +0000 2021,"#LeeHeshBreakPoint | 'I think it is fantastic. We both have won our regular titles there. To do it in the Seniors,… https://t.co/9hKQFGUSMO",https://twitter.com/i/web/status/1444351695002091523
Sat Oct 02 17:19:41 +0000 2021,"NCB busts major drug party aboard Mumbai-Goa cruise ship; seizes cocaine, hashish &amp; more https://t.co/UNmr6nqWRU",https://www.republicworld.com/india-news/general-news/ncb-busts-major-drug-party-aboard-mumbai-goa-cruise-ship-seizes-cocaine-hashish-and-more.html
Sat Oct 02 17:13:54 +0000 2021,"#LeeHeshBreakPoint | 'That bond will remain strong forever, even if we don't meet or talk': Mahesh Bhupathi tells A… https://t.co/7aUbwTV6f4",https://twitter.com/i/web/status/1444349939161518084
Sat Oct 02 17:11:59 +0000 2021,#LeeHeshBreakPoint | 'There were some conversations left open that we could not complete in the 90s. You look at me… https://t.co/IMa35p2rVB,https://twitter.com/i/web/status/1444349456799789059
Sat Oct 02 17:08:37 +0000 2021,#LeeHeshBreakPoint | 'Rico &amp; Leander's relationship started 10 years before Mahesh came to town. They had a relatio… https://t.co/duf3dohVVj,https://twitter.com/i/web/status/1444348606790598661
Sat Oct 02 17:05:50 +0000 2021,#LeeHeshBreakPoint | 'We did not have malice towards each other. We have been true to each other &amp; are honest with… https://t.co/5jRczMp4C9,https://twitter.com/i/web/status/1444347906752876547
Sat Oct 02 16:47:14 +0000 2021,#LeeHeshBreakPoint | 'I asked Sanjay Singh to not travel with me on tour and go live with Mahesh in New York to hel… https://t.co/YzsuHUzDEB,https://twitter.com/i/web/status/1444343228036108292
Sat Oct 02 16:43:15 +0000 2021,"#LeeHeshBreakPoint | 'As soon as we won Wimbledon, I looked at Mahesh and he had his face in his towel. When I look… https://t.co/Ovceb1jxx8",https://twitter.com/i/web/status/1444342223626063884
Sat Oct 02 16:41:42 +0000 2021,#LeeHeshBreakPoint | 'Both of us have pros &amp; cons as human beings but we were getting along well together. The more… https://t.co/MztFRDgL39,https://twitter.com/i/web/status/1444341833748738050
Sat Oct 02 16:24:50 +0000 2021,"#LeeHeshBreakPoint | 'I think it is fantastic. We both have won our regular titles there. To do it in the Seniors,… https://t.co/BahjDURz5y",https://twitter.com/i/web/status/1444337590165860355
Sat Oct 02 16:23:23 +0000 2021,'COVID can still hit back with vengeance': AIIMS Task Force chief exerts caution https://t.co/yiHQgbE77o,https://www.republicworld.com/india-news/general-news/covid-can-still-hit-back-with-vengeance-aiims-task-force-chief-exerts-caution.html
Sat Oct 02 16:22:26 +0000 2021,"#LeeHeshBreakPoint | 'That bond will remain strong forever, even if we don't meet or talk': Mahesh Bhupathi tells A… https://t.co/s3uWRwVUWx",https://twitter.com/i/web/status/1444336987025002498
Sat Oct 02 16:21:16 +0000 2021,#LeeHeshBreakPoint | 'There were some conversations were left open that we could not complete in the 90s. You look… https://t.co/LTI7T8yyGl,https://twitter.com/i/web/status/1444336689950846983
Sat Oct 02 16:21:12 +0000 2021,#LeeHeshBreakPoint | 'The bond we shared started with the big tournament we played in Jakarta. Leander was the top… https://t.co/m4NnKqvJcQ,https://twitter.com/i/web/status/1444336673291071498
Sat Oct 02 16:18:08 +0000 2021,#LeeHeshBreakPoint | 'Rico &amp; Leander's relationship started 10 years before Mahesh came to town. They had a relatio… https://t.co/z0BRjCckAg,https://twitter.com/i/web/status/1444335902591905792
Sat Oct 02 16:16:17 +0000 2021,AICC summons Mukul Sangma to Delhi as crisis grows in Meghalaya Congress https://t.co/YIqq6fnk1t,https://www.republicworld.com/india-news/politics/aicc-summons-mukul-sangma-to-delhi-as-crisis-grows-in-meghalaya-congress.html
Sat Oct 02 16:12:39 +0000 2021,"#LeeHeshBreakPoint | 'I expected a bear hug which I didn't get. At that time, Leander was the main man in Indian te… https://t.co/gE1bkmLBE3",https://twitter.com/i/web/status/1444334525216014337
Sat Oct 02 16:09:23 +0000 2021,"#LeeHeshBreakPoint | 'I felt like from the minute I met Mahesh in Colomo in 1983, both of us could win Wimbledon an… https://t.co/I3mc6udX0c",https://twitter.com/i/web/status/1444333701312040964
Sat Oct 02 16:05:06 +0000 2021,"#LeeHeshBreakPoint | 'I felt like from the minute I met Mahesh in Colomo in 1983, both of us could win Wimbledon an… https://t.co/DzOtdRlHWp",https://twitter.com/i/web/status/1444332623828901888
Sat Oct 02 16:02:48 +0000 2021,#LeeHeshBreakPoint | 'I asked Sanjay Singh to not travel with me on tour and go live with Mahesh in New York to hel… https://t.co/gGXPLZwdU1,https://twitter.com/i/web/status/1444332046315253766
Sat Oct 02 16:00:43 +0000 2021,"#LeeHeshBreakPoint | 'As soon as we won Wimbledon, I looked at Mahesh and he had his face in his hands. When I look… https://t.co/gBldPpDGei",https://twitter.com/i/web/status/1444331518499774464
Sat Oct 02 15:56:13 +0000 2021,"#LeeHeshBreakPoint | 'As we grew in stature &amp; as our results in Grand Slams started getting better, we started havi… https://t.co/n696ZxuLaW",https://twitter.com/i/web/status/1444330386121654272
Sat Oct 02 15:55:55 +0000 2021,"#LeeHeshBreakPoint | 'When it came to Leander, every decision I made through my career was emotional': Mahesh Bhupa… https://t.co/DoavtZM7bE",https://twitter.com/i/web/status/1444330311899172867
Sat Oct 02 15:54:03 +0000 2021,#LeeHeshBreakPoint | 'Both of us have pros &amp; cons as human beings but we were getting along well together. The more… https://t.co/1iopVvzKYn,https://twitter.com/i/web/status/1444329840824385538
Sat Oct 02 15:52:59 +0000 2021,#LeeHeshBreakPoint | 'This is completely about coming together and completing conversations that were left open. I… https://t.co/M9q3KvDna4,https://twitter.com/i/web/status/1444329574439919623
Sat Oct 02 15:52:19 +0000 2021,#LeeHeshBreakPoint | 'The bond we shared started with the big tournament we played in Jakarta. Leander was the top… https://t.co/yDl5YsfjcK,https://twitter.com/i/web/status/1444329406114111490
Sat Oct 02 15:48:50 +0000 2021,"#LeeHeshBreakPoint | 'I felt like from the minute I met Mahesh in Colombo in 1983, both of us could win Wimbledon a… https://t.co/NntKAE3cXu",https://twitter.com/i/web/status/1444328529231896579
Sat Oct 02 15:47:52 +0000 2021,"#LeeHeshBreakPoint | 'I expected a bear hug which I didn't get. At that time, Leander was the main man in Indian te… https://t.co/YGix7fBb3l",https://twitter.com/i/web/status/1444328285463146498
Sat Oct 02 15:45:06 +0000 2021,"#LeeHeshBreakPoint | 'To share a whole life with someone you love, our brotherhood has seen the test of time. We ar… https://t.co/8y0LXYvqL1",https://twitter.com/i/web/status/1444327589720387586
Sat Oct 02 15:41:55 +0000 2021,#LeeHeshBreakPoint | 'I personally felt that you cannot capture the Leander-Mahesh saga in 90 minutes. I always bel… https://t.co/qWb2VFSXJH,https://twitter.com/i/web/status/1444326789170429955
Sat Oct 02 15:41:40 +0000 2021,"#LeeHeshBreakPoint | 'I think we understood each other pretty well, I probably didn't cut him slack enough times':… https://t.co/EY9v0RM9dp",https://twitter.com/i/web/status/1444326726281019401
Sat Oct 02 15:39:04 +0000 2021,"#LeeHeshBreakPoint | 'When it came to @Leander, every decision I made through my career was emotional':… https://t.co/NojsWT0xOg",https://twitter.com/i/web/status/1444326072758116360
Sat Oct 02 15:36:22 +0000 2021,#LeeHeshBreakPoint | 'This is completely about coming together and completing conversations that were left open. I… https://t.co/0jtDQ5e86Q,https://twitter.com/i/web/status/1444325392244875270
Sat Oct 02 15:33:35 +0000 2021,#LeeHeshBreakPoint | 'I personally felt that you cannot capture the Leander-Mahesh saga in 90 minutes. I always bel… https://t.co/LxbhmPsm78,https://twitter.com/i/web/status/1444324692026748929
Sat Oct 02 15:30:26 +0000 2021,#LeeHeshBreakPoint | Leander Paes-Mahesh Bhupathi reunion as India's most iconic Tennis duo speaks to Arnab Goswami… https://t.co/OmLXj8e561,https://twitter.com/i/web/status/1444323899584385030
Sat Oct 02 15:27:06 +0000 2021,BJP's Varun Gandhi slams those hailing Godse on Gandhi Jayanti; 'shaming country' https://t.co/FlhJoN4ebe,https://www.republicworld.com/india-news/politics/bjps-varun-gandhi-slams-those-hailing-godse-on-gandhi-jayanti-shaming-country.html
Sat Oct 02 15:24:54 +0000 2021,Former DMK MLA dies of heart attack on birthday while garlanding father's portrait https://t.co/KBZ0un6B3z,https://www.republicworld.com/india-news/politics/former-dmk-mla-dies-of-heart-attack-on-birthday-while-garlanding-fathers-portrait.html
Sat Oct 02 15:15:22 +0000 2021,PM Modi pays tribute to Mahatma Gandhi during Interfaith meet at Gandhi Smriti Sthal https://t.co/FDD8JTf88H,https://www.republicworld.com/india-news/general-news/pm-modi-pays-tribute-to-mahatma-gandhi-during-interfaith-meet-at-gandhi-smriti-sthal.html
Sat Oct 02 15:09:43 +0000 2021,#LeeHeshBreakPoint | Watch the Leander Paes-Mahesh Bhupathi reunion as India's most iconic Tennis duo speaks to Arn… https://t.co/L8GqBl36eJ,https://twitter.com/i/web/status/1444318685724774403
